driver_id,constructor_id,race_id,race_name,season,fp1_best_time,fp2_best_time,fp3_best_time,fp1_avg_time,fp2_avg_time,fp3_avg_time,rain_fp1,avg_airtemp_fp1,avg_tracktemp_fp1,high_windspeed_fp1,avg_windspeed_fp1,rain_fp2,avg_airtemp_fp2,avg_tracktemp_fp2,high_windspeed_fp2,avg_windspeed_fp2,rain_fp3,avg_airtemp_fp3,avg_tracktemp_fp3,high_windspeed_fp3,avg_windspeed_fp3,rain_quali,avg_airtemp_quali,avg_tracktemp_quali,high_windspeed_quali,avg_windspeed_quali,rain_race,avg_airtemp_race,avg_tracktemp_race,high_windspeed_race,avg_windspeed_race,qual_position,qual_time,sect1,sect2,sect3,speed1,speed2,speedfl,race_startposition,race_endposition,race_overtakes_made,fastest_lap,dnf,dotd
bottas,alfa,6,Spanish Grand Prix,2022,0 days 00:01:22.614000,0 days 00:01:21.828000,0 days 00:01:20.781000,0 days 00:01:22.821333333,0 days 00:01:21.828000,0 days 00:01:21.200000,0,29.188888888888894,45.56666666666667,2.0,1.3444444444444443,0,30.73333333333333,43.71111111111111,4.0,3.1,0,31.488888888888887,44.11111111111112,4.5,2.9000000000000004,0,34.7,47.275,3.7,2.8875,0,36.59411764705882,48.97647058823529,4.8,3.5235294117647062,7.0,0 days 00:01:19.608000,0 days 00:00:22.245000,0 days 00:00:29.920000,0 days 00:00:27.443000,285.0,304.0,284.0,7,6,6,0,0,0
ocon,alpine,6,Spanish Grand Prix,2022,0 days 00:01:21.891000,0 days 00:01:20.745000,0 days 00:01:20.882000,0 days 00:01:21.891000,0 days 00:01:21.606000,0 days 00:01:22.306500,0,29.188888888888894,45.56666666666667,2.0,1.3444444444444443,0,30.73333333333333,43.71111111111111,4.0,3.1,0,31.488888888888887,44.11111111111112,4.5,2.9000000000000004,0,34.7,47.275,3.7,2.8875,0,36.59411764705882,48.97647058823529,4.8,3.5235294117647062,12.0,0 days 00:01:20.638000,0 days 00:00:22.353000,0 days 00:00:30.389000,0 days 00:00:27.896000,282.0,302.0,282.0,12,7,9,0,0,0
norris,mclaren,6,Spanish Grand Prix,2022,0 days 00:01:21.279000,0 days 00:01:23.388000,0 days 00:01:20.403000,0 days 00:01:22.318000,0 days 00:01:23.388000,0 days 00:01:22.480166666,0,29.188888888888894,45.56666666666667,2.0,1.3444444444444443,0,30.73333333333333,43.71111111111111,4.0,3.1,0,31.488888888888887,44.11111111111112,4.5,2.9000000000000004,0,34.7,47.275,3.7,2.8875,0,36.59411764705882,48.97647058823529,4.8,3.5235294117647062,11.0,0 days 00:01:20.471000,0 days 00:00:22.088000,0 days 00:00:30.153000,0 days 00:00:28.230000,282.0,298.0,282.0,11,8,10,0,0,0
alonso,alpine,6,Spanish Grand Prix,2022,0 days 00:01:20.768000,0 days 00:01:20.203000,0 days 00:01:20.981000,0 days 00:01:22.259000,0 days 00:01:21.422500,0 days 00:01:21.922000,0,29.188888888888894,45.56666666666667,2.0,1.3444444444444443,0,30.73333333333333,43.71111111111111,4.0,3.1,0,31.488888888888887,44.11111111111112,4.5,2.9000000000000004,0,34.7,47.275,3.7,2.8875,0,36.59411764705882,48.97647058823529,4.8,3.5235294117647062,17.0,0 days 00:01:21.043000,0 days 00:00:22.413000,0 days 00:00:30.540000,0 days 00:00:28.090000,284.0,295.0,282.0,20,9,13,0,0,0
tsunoda,alphatauri,6,Spanish Grand Prix,2022,0 days 00:01:21.814000,0 days 00:01:21.285000,0 days 00:01:21.449000,0 days 00:01:22.681400,0 days 00:01:22.448000,0 days 00:01:21.976000,0,29.188888888888894,45.56666666666667,2.0,1.3444444444444443,0,30.73333333333333,43.71111111111111,4.0,3.1,0,31.488888888888887,44.11111111111112,4.5,2.9000000000000004,0,34.7,47.275,3.7,2.8875,0,36.59411764705882,48.97647058823529,4.8,3.5235294117647062,13.0,0 days 00:01:20.639000,0 days 00:00:22.262000,0 days 00:00:30.393000,0 days 00:00:27.984000,290.0,304.0,283.0,13,10,10,0,0,0
ricciardo,mclaren,6,Spanish Grand Prix,2022,0 days 00:01:21.737000,0 days 00:01:21.385000,0 days 00:01:20.910000,0 days 00:01:22.465250,0 days 00:01:22.741000,0 days 00:01:22.326400,0,29.188888888888894,45.56666666666667,2.0,1.3444444444444443,0,30.73333333333333,43.71111111111111,4.0,3.1,0,31.488888888888887,44.11111111111112,4.5,2.9000000000000004,0,34.7,47.275,3.7,2.8875,0,36.59411764705882,48.97647058823529,4.8,3.5235294117647062,9.0,0 days 00:01:20.297000,0 days 00:00:22.243000,0 days 00:00:30.158000,0 days 00:00:27.886000,281.0,302.0,277.0,9,12,8,0,0,0
gasly,alphatauri,6,Spanish Grand Prix,2022,0 days 00:01:21.422000,0 days 00:01:20.917000,0,0 days 00:01:22.321250,0 days 00:01:21.807000,0,0,29.188888888888894,45.56666666666667,2.0,1.3444444444444443,0,30.73333333333333,43.71111111111111,4.0,3.1,0,31.488888888888887,44.11111111111112,4.5,2.9000000000000004,0,34.7,47.275,3.7,2.8875,0,36.59411764705882,48.97647058823529,4.8,3.5235294117647062,14.0,0 days 00:01:20.861000,0 days 00:00:22.304000,0 days 00:00:30.346000,0 days 00:00:28.069000,285.0,303.0,283.0,14,13,6,0,0,0
stroll,aston_martin,6,Spanish Grand Prix,2022,0 days 00:01:21.920000,0 days 00:01:21.249000,0 days 00:01:21.520000,0 days 00:01:22.188000,0 days 00:01:21.426500,0 days 00:01:22.693000,0,29.188888888888894,45.56666666666667,2.0,1.3444444444444443,0,30.73333333333333,43.71111111111111,4.0,3.1,0,31.488888888888887,44.11111111111112,4.5,2.9000000000000004,0,34.7,47.275,3.7,2.8875,0,36.59411764705882,48.97647058823529,4.8,3.5235294117647062,18.0,0 days 00:01:21.418000,0 days 00:00:22.611000,0 days 00:00:30.410000,0 days 00:00:28.397000,287.0,298.0,277.0,17,15,8,0,0,0
kevin_magnussen,haas,6,Spanish Grand Prix,2022,0 days 00:01:22.089000,0 days 00:01:21.013000,0 days 00:01:20.646000,0 days 00:01:22.890000,0 days 00:01:21.955750,0 days 00:01:22.275000,0,29.188888888888894,45.56666666666667,2.0,1.3444444444444443,0,30.73333333333333,43.71111111111111,4.0,3.1,0,31.488888888888887,44.11111111111112,4.5,2.9000000000000004,0,34.7,47.275,3.7,2.8875,0,36.59411764705882,48.97647058823529,4.8,3.5235294117647062,8.0,0 days 00:01:19.682000,0 days 00:00:22.115000,0 days 00:00:30.006000,0 days 00:00:27.561000,288.0,300.0,278.0,8,17,5,0,0,0
albon,williams,6,Spanish Grand Prix,2022,0,0 days 00:01:22.319000,0 days 00:01:21.572000,0,0 days 00:01:22.847000,0 days 00:01:22.504600,0,29.188888888888894,45.56666666666667,2.0,1.3444444444444443,0,30.73333333333333,43.71111111111111,4.0,3.1,0,31.488888888888887,44.11111111111112,4.5,2.9000000000000004,0,34.7,47.275,3.7,2.8875,0,36.59411764705882,48.97647058823529,4.8,3.5235294117647062,19.0,0 days 00:01:21.645000,0 days 00:00:22.570000,0 days 00:00:30.748000,0 days 00:00:28.327000,283.0,293.0,285.0,18,18,7,0,0,0
zhou,alfa,6,Spanish Grand Prix,2022,0,0 days 00:01:21.866000,0 days 00:01:21.201000,0,0 days 00:01:22.663200,0 days 00:01:21.994600,0,29.188888888888894,45.56666666666667,2.0,1.3444444444444443,0,30.73333333333333,43.71111111111111,4.0,3.1,0,31.488888888888887,44.11111111111112,4.5,2.9000000000000004,0,34.7,47.275,3.7,2.8875,0,36.59411764705882,48.97647058823529,4.8,3.5235294117647062,15.0,0 days 00:01:21.094000,0 days 00:00:22.376000,0 days 00:00:30.230000,0 days 00:00:27.870000,286.0,303.0,283.0,15,19,6,0,1,0
leclerc,ferrari,6,Spanish Grand Prix,2022,0 days 00:01:19.828000,0 days 00:01:19.670000,0 days 00:01:19.772000,0 days 00:01:22.347875,0 days 00:01:20.578000,0 days 00:01:20.150333333,0,29.188888888888894,45.56666666666667,2.0,1.3444444444444443,0,30.73333333333333,43.71111111111111,4.0,3.1,0,31.488888888888887,44.11111111111112,4.5,2.9000000000000004,0,34.7,47.275,3.7,2.8875,0,36.59411764705882,48.97647058823529,4.8,3.5235294117647062,1.0,0 days 00:01:18.750000,0 days 00:00:22.004000,0 days 00:00:29.410000,0 days 00:00:27.336000,285.0,306.0,282.0,1,20,0,0,1,0
perez,red_bull,7,Monaco Grand Prix,2022,0 days 00:01:14.570000,0 days 00:01:13.035000,0 days 00:01:12.476000,0 days 00:01:16.040125,0 days 00:01:13.981800,0 days 00:01:13.350888888,0,30.61111111111111,54.3,1.2,0.7666666666666666,0,30.64444444444445,50.28888888888889,2.2,1.0333333333333334,0,27.0875,50.925,1.2,0.825,0,26.711111111111112,48.6,1.3,0.7999999999999999,1,22.3,31.384,1.6,0.96,3.0,0 days 00:01:11.629000,0 days 00:00:18.909000,0 days 00:00:33.891000,0 days 00:00:18.829000,218.0,203.0,272.0,3,1,3,0,0,1
sainz,ferrari,7,Monaco Grand Prix,2022,0 days 00:01:14.601000,0 days 00:01:12.700000,0 days 00:01:12.846000,0 days 00:01:16.191428571,0 days 00:01:13.708000,0 days 00:01:13.458000,0,30.61111111111111,54.3,1.2,0.7666666666666666,0,30.64444444444445,50.28888888888889,2.2,1.0333333333333334,0,27.0875,50.925,1.2,0.825,0,26.711111111111112,48.6,1.3,0.7999999999999999,1,22.3,31.384,1.6,0.96,2.0,0 days 00:01:11.601000,0 days 00:00:18.964000,0 days 00:00:33.738000,0 days 00:00:18.899000,220.0,208.0,271.0,2,2,2,0,0,0
max_verstappen,red_bull,7,Monaco Grand Prix,2022,0 days 00:01:14.712000,0 days 00:01:13.103000,0 days 00:01:12.881000,0 days 00:01:15.777142857,0 days 00:01:13.767600,0 days 00:01:13.364900,0,30.61111111111111,54.3,1.2,0.7666666666666666,0,30.64444444444445,50.28888888888889,2.2,1.0333333333333334,0,27.0875,50.925,1.2,0.825,0,26.711111111111112,48.6,1.3,0.7999999999999999,1,22.3,31.384,1.6,0.96,4.0,0 days 00:01:11.666000,0 days 00:00:18.987000,0 days 00:00:33.827000,0 days 00:00:18.852000,214.0,201.0,272.0,4,3,2,0,0,0
leclerc,ferrari,7,Monaco Grand Prix,2022,0 days 00:01:14.531000,0 days 00:01:12.656000,0 days 00:01:12.517000,0 days 00:01:16.229818181,0 days 00:01:14.091875,0 days 00:01:13.196888888,0,30.61111111111111,54.3,1.2,0.7666666666666666,0,30.64444444444445,50.28888888888889,2.2,1.0333333333333334,0,27.0875,50.925,1.2,0.825,0,26.711111111111112,48.6,1.3,0.7999999999999999,1,22.3,31.384,1.6,0.96,1.0,0 days 00:01:11.376000,0 days 00:00:18.872000,0 days 00:00:33.738000,0 days 00:00:18.766000,220.0,205.0,268.0,1,4,0,0,0,0
russell,mercedes,7,Monaco Grand Prix,2022,0 days 00:01:15.211000,0 days 00:01:13.406000,0 days 00:01:13.476000,0 days 00:01:16.729000,0 days 00:01:14.279714285,0 days 00:01:14.385000,0,30.61111111111111,54.3,1.2,0.7666666666666666,0,30.64444444444445,50.28888888888889,2.2,1.0333333333333334,0,27.0875,50.925,1.2,0.825,0,26.711111111111112,48.6,1.3,0.7999999999999999,1,22.3,31.384,1.6,0.96,6.0,0 days 00:01:12.112000,0 days 00:00:18.981000,0 days 00:00:34.016000,0 days 00:00:19.115000,218.0,207.0,269.0,6,5,2,0,0,0
norris,mclaren,7,Monaco Grand Prix,2022,0 days 00:01:15.056000,0 days 00:01:13.294000,0 days 00:01:13.226000,0 days 00:01:16.465300,0 days 00:01:14.234750,0 days 00:01:14.066666666,0,30.61111111111111,54.3,1.2,0.7666666666666666,0,30.64444444444445,50.28888888888889,2.2,1.0333333333333334,0,27.0875,50.925,1.2,0.825,0,26.711111111111112,48.6,1.3,0.7999999999999999,1,22.3,31.384,1.6,0.96,5.0,0 days 00:01:11.849000,0 days 00:00:19.126000,0 days 00:00:33.770000,0 days 00:00:18.953000,218.0,205.0,269.0,5,6,2,1,0,0
alonso,alpine,7,Monaco Grand Prix,2022,0 days 00:01:15.749000,0 days 00:01:13.912000,0 days 00:01:13.585000,0 days 00:01:16.916000,0 days 00:01:14.884800,0 days 00:01:14.679250,0,30.61111111111111,54.3,1.2,0.7666666666666666,0,30.64444444444445,50.28888888888889,2.2,1.0333333333333334,0,27.0875,50.925,1.2,0.825,0,26.711111111111112,48.6,1.3,0.7999999999999999,1,22.3,31.384,1.6,0.96,7.0,0 days 00:01:12.247000,0 days 00:00:19.080000,0 days 00:00:34.086000,0 days 00:00:19.081000,216.0,202.0,268.0,7,7,1,0,0,0
hamilton,mercedes,7,Monaco Grand Prix,2022,0 days 00:01:15.499000,0 days 00:01:14.267000,0 days 00:01:13.375000,0 days 00:01:17.012666666,0 days 00:01:15.189250,0 days 00:01:14.335833333,0,30.61111111111111,54.3,1.2,0.7666666666666666,0,30.64444444444445,50.28888888888889,2.2,1.0333333333333334,0,27.0875,50.925,1.2,0.825,0,26.711111111111112,48.6,1.3,0.7999999999999999,1,22.3,31.384,1.6,0.96,8.0,0 days 00:01:12.560000,0 days 00:00:19.142000,0 days 00:00:34.230000,0 days 00:00:19.188000,217.0,202.0,271.0,8,8,1,0,0,0
bottas,alfa,7,Monaco Grand Prix,2022,0,0 days 00:01:14.468000,0 days 00:01:13.849000,0,0 days 00:01:15.251200,0 days 00:01:14.598375,0,30.61111111111111,54.3,1.2,0.7666666666666666,0,30.64444444444445,50.28888888888889,2.2,1.0333333333333334,0,27.0875,50.925,1.2,0.825,0,26.711111111111112,48.6,1.3,0.7999999999999999,1,22.3,31.384,1.6,0.96,12.0,0 days 00:01:12.909000,0 days 00:00:19.310000,0 days 00:00:34.445000,0 days 00:00:19.154000,216.0,200.0,269.0,12,9,5,0,0,0
gasly,alphatauri,7,Monaco Grand Prix,2022,0 days 00:01:15.083000,0 days 00:01:13.636000,0 days 00:01:13.210000,0 days 00:01:16.202100,0 days 00:01:14.736166666,0 days 00:01:14.048142857,0,30.61111111111111,54.3,1.2,0.7666666666666666,0,30.64444444444445,50.28888888888889,2.2,1.0333333333333334,0,27.0875,50.925,1.2,0.825,0,26.711111111111112,48.6,1.3,0.7999999999999999,1,22.3,31.384,1.6,0.96,17.0,0 days 00:01:13.660000,0 days 00:00:19.710000,0 days 00:00:34.553000,0 days 00:00:19.397000,216.0,198.0,269.0,17,11,8,0,0,0
ocon,alpine,7,Monaco Grand Prix,2022,0 days 00:01:16.315000,0 days 00:01:15.216000,0 days 00:01:14.260000,0 days 00:01:17.117250,0 days 00:01:15.672250,0 days 00:01:15.124428571,0,30.61111111111111,54.3,1.2,0.7666666666666666,0,30.64444444444445,50.28888888888889,2.2,1.0333333333333334,0,27.0875,50.925,1.2,0.825,0,26.711111111111112,48.6,1.3,0.7999999999999999,1,22.3,31.384,1.6,0.96,10.0,0 days 00:01:13.047000,0 days 00:00:19.294000,0 days 00:00:34.084000,0 days 00:00:19.150000,213.0,200.0,270.0,10,12,3,0,0,0
ricciardo,mclaren,7,Monaco Grand Prix,2022,0 days 00:01:15.157000,0,0 days 00:01:14.104000,0 days 00:01:16.085500,0,0 days 00:01:14.901000,0,30.61111111111111,54.3,1.2,0.7666666666666666,0,30.64444444444445,50.28888888888889,2.2,1.0333333333333334,0,27.0875,50.925,1.2,0.825,0,26.711111111111112,48.6,1.3,0.7999999999999999,1,22.3,31.384,1.6,0.96,14.0,0 days 00:01:12.964000,0 days 00:00:19.447000,0 days 00:00:34.357000,0 days 00:00:19.160000,213.0,203.0,271.0,14,13,3,0,0,0
stroll,aston_martin,7,Monaco Grand Prix,2022,0 days 00:01:15.539000,0 days 00:01:14.623000,0 days 00:01:14.639000,0 days 00:01:17.366333333,0 days 00:01:15.300750,0 days 00:01:15.532200,0,30.61111111111111,54.3,1.2,0.7666666666666666,0,30.64444444444445,50.28888888888889,2.2,1.0333333333333334,0,27.0875,50.925,1.2,0.825,0,26.711111111111112,48.6,1.3,0.7999999999999999,1,22.3,31.384,1.6,0.96,18.0,0 days 00:01:13.678000,0 days 00:00:19.612000,0 days 00:00:34.571000,0 days 00:00:19.495000,208.0,198.0,269.0,18,14,7,0,0,0
zhou,alfa,7,Monaco Grand Prix,2022,0 days 00:01:16.417000,0 days 00:01:14.525000,0 days 00:01:14.861000,0 days 00:01:17.282600,0 days 00:01:15.187666666,0 days 00:01:15.492857142,0,30.61111111111111,54.3,1.2,0.7666666666666666,0,30.64444444444445,50.28888888888889,2.2,1.0333333333333334,0,27.0875,50.925,1.2,0.825,0,26.711111111111112,48.6,1.3,0.7999999999999999,1,22.3,31.384,1.6,0.96,20.0,0 days 00:01:15.606000,0 days 00:00:20.382000,0 days 00:00:35.354000,0 days 00:00:19.870000,212.0,195.0,268.0,20,16,6,0,0,0
tsunoda,alphatauri,7,Monaco Grand Prix,2022,0 days 00:01:15.536000,0 days 00:01:14.134000,0 days 00:01:13.645000,0 days 00:01:16.704750,0 days 00:01:14.520000,0 days 00:01:14.343000,0,30.61111111111111,54.3,1.2,0.7666666666666666,0,30.64444444444445,50.28888888888889,2.2,1.0333333333333334,0,27.0875,50.925,1.2,0.825,0,26.711111111111112,48.6,1.3,0.7999999999999999,1,22.3,31.384,1.6,0.96,11.0,0 days 00:01:12.797000,0 days 00:00:19.342000,0 days 00:00:34.213000,0 days 00:00:19.242000,213.0,200.0,270.0,11,17,3,0,0,0
albon,williams,7,Monaco Grand Prix,2022,0 days 00:01:16.110000,0 days 00:01:14.486000,0 days 00:01:13.882000,0 days 00:01:17.047111111,0 days 00:01:15.169600,0 days 00:01:14.842166666,0,30.61111111111111,54.3,1.2,0.7666666666666666,0,30.64444444444445,50.28888888888889,2.2,1.0333333333333334,0,27.0875,50.925,1.2,0.825,0,26.711111111111112,48.6,1.3,0.7999999999999999,1,22.3,31.384,1.6,0.96,16.0,0 days 00:01:13.611000,0 days 00:00:19.518000,0 days 00:00:34.728000,0 days 00:00:19.365000,210.0,197.0,269.0,16,18,5,0,1,0
kevin_magnussen,haas,7,Monaco Grand Prix,2022,0 days 00:01:15.806000,0 days 00:01:14.239000,0 days 00:01:13.436000,0 days 00:01:16.925250,0 days 00:01:15.084000,0 days 00:01:14.080833333,0,30.61111111111111,54.3,1.2,0.7666666666666666,0,30.64444444444445,50.28888888888889,2.2,1.0333333333333334,0,27.0875,50.925,1.2,0.825,0,26.711111111111112,48.6,1.3,0.7999999999999999,1,22.3,31.384,1.6,0.96,13.0,0 days 00:01:12.921000,0 days 00:00:19.406000,0 days 00:00:34.037000,0 days 00:00:19.478000,217.0,204.0,272.0,13,20,2,0,1,0
max_verstappen,red_bull,8,Azerbaijan Grand Prix,2022,0 days 00:01:45.810000,0 days 00:01:43.580000,0 days 00:01:43.449000,0 days 00:01:47.963300,0 days 00:01:45.656142857,0 days 00:01:43.856666666,0,25.91111111111111,42.58888888888889,2.7,1.7111111111111112,0,23.95555555555556,33.544444444444444,2.0,1.4444444444444444,0,27.03,46.260000000000005,1.8,1.31,0,24.866666666666664,35.35,1.5,0.85,0,25.41764705882353,47.1,2.9,1.5647058823529412,3.0,0 days 00:01:41.706000,0 days 00:00:35.781000,0 days 00:00:41.042000,0 days 00:00:24.883000,224.0,235.0,342.0,3,1,3,0,0,0
perez,red_bull,8,Azerbaijan Grand Prix,2022,0 days 00:01:45.476000,0 days 00:01:43.472000,0 days 00:01:43.170000,0 days 00:01:48.486000,0 days 00:01:46.280555555,0 days 00:01:44.051600,0,25.91111111111111,42.58888888888889,2.7,1.7111111111111112,0,23.95555555555556,33.544444444444444,2.0,1.4444444444444444,0,27.03,46.260000000000005,1.8,1.31,0,24.866666666666664,35.35,1.5,0.85,0,25.41764705882353,47.1,2.9,1.5647058823529412,2.0,0 days 00:01:41.641000,0 days 00:00:35.642000,0 days 00:00:40.997000,0 days 00:00:25.002000,237.0,239.0,336.0,2,2,1,1,0,0
russell,mercedes,8,Azerbaijan Grand Prix,2022,0 days 00:01:46.705000,0 days 00:01:44.548000,0 days 00:01:44.573000,0 days 00:01:47.840800,0 days 00:01:45.895000,0 days 00:01:45.874000,0,25.91111111111111,42.58888888888889,2.7,1.7111111111111112,0,23.95555555555556,33.544444444444444,2.0,1.4444444444444444,0,27.03,46.260000000000005,1.8,1.31,0,24.866666666666664,35.35,1.5,0.85,0,25.41764705882353,47.1,2.9,1.5647058823529412,5.0,0 days 00:01:42.712000,0 days 00:00:36.098000,0 days 00:00:41.363000,0 days 00:00:25.251000,213.0,238.0,332.0,5,3,2,0,0,0
hamilton,mercedes,8,Azerbaijan Grand Prix,2022,0 days 00:01:46.667000,0 days 00:01:44.874000,0 days 00:01:44.845000,0 days 00:01:47.736200,0 days 00:01:45.657000,0 days 00:01:45.893800,0,25.91111111111111,42.58888888888889,2.7,1.7111111111111112,0,23.95555555555556,33.544444444444444,2.0,1.4444444444444444,0,27.03,46.260000000000005,1.8,1.31,0,24.866666666666664,35.35,1.5,0.85,0,25.41764705882353,47.1,2.9,1.5647058823529412,7.0,0 days 00:01:42.924000,0 days 00:00:36.169000,0 days 00:00:41.410000,0 days 00:00:25.345000,221.0,232.0,330.0,7,4,9,0,0,1
gasly,alphatauri,8,Azerbaijan Grand Prix,2022,0 days 00:01:46.830000,0 days 00:01:44.315000,0 days 00:01:44.491000,0 days 00:01:48.373666666,0 days 00:01:45.317333333,0 days 00:01:45.716500,0,25.91111111111111,42.58888888888889,2.7,1.7111111111111112,0,23.95555555555556,33.544444444444444,2.0,1.4444444444444444,0,27.03,46.260000000000005,1.8,1.31,0,24.866666666666664,35.35,1.5,0.85,0,25.41764705882353,47.1,2.9,1.5647058823529412,6.0,0 days 00:01:42.845000,0 days 00:00:36.121000,0 days 00:00:41.377000,0 days 00:00:25.347000,231.0,232.0,332.0,6,5,4,0,0,0
alonso,alpine,8,Azerbaijan Grand Prix,2022,0 days 00:01:46.571000,0 days 00:01:44.142000,0 days 00:01:44.842000,0 days 00:01:47.462600,0 days 00:01:45.055250,0 days 00:01:46.432750,0,25.91111111111111,42.58888888888889,2.7,1.7111111111111112,0,23.95555555555556,33.544444444444444,2.0,1.4444444444444444,0,27.03,46.260000000000005,1.8,1.31,0,24.866666666666664,35.35,1.5,0.85,0,25.41764705882353,47.1,2.9,1.5647058823529412,10.0,0 days 00:01:43.173000,0 days 00:00:36.435000,0 days 00:00:41.836000,0 days 00:00:24.902000,213.0,232.0,340.0,10,7,9,0,0,0
ricciardo,mclaren,8,Azerbaijan Grand Prix,2022,0 days 00:01:48.810000,0 days 00:01:45.059000,0 days 00:01:44.476000,0 days 00:01:49.185000,0 days 00:01:46.775250,0 days 00:01:46.092200,0,25.91111111111111,42.58888888888889,2.7,1.7111111111111112,0,23.95555555555556,33.544444444444444,2.0,1.4444444444444444,0,27.03,46.260000000000005,1.8,1.31,0,24.866666666666664,35.35,1.5,0.85,0,25.41764705882353,47.1,2.9,1.5647058823529412,12.0,0 days 00:01:43.574000,0 days 00:00:36.305000,0 days 00:00:41.734000,0 days 00:00:25.535000,221.0,230.0,323.0,12,8,5,0,0,0
norris,mclaren,8,Azerbaijan Grand Prix,2022,0 days 00:01:47.691000,0 days 00:01:44.771000,0 days 00:01:44.418000,0 days 00:01:49.646800,0 days 00:01:46.356000,0 days 00:01:45.931666666,0,25.91111111111111,42.58888888888889,2.7,1.7111111111111112,0,23.95555555555556,33.544444444444444,2.0,1.4444444444444444,0,27.03,46.260000000000005,1.8,1.31,0,24.866666666666664,35.35,1.5,0.85,0,25.41764705882353,47.1,2.9,1.5647058823529412,11.0,0 days 00:01:43.398000,0 days 00:00:36.236000,0 days 00:00:41.485000,0 days 00:00:25.677000,225.0,230.0,319.0,11,9,10,0,0,0
ocon,alpine,8,Azerbaijan Grand Prix,2022,0 days 00:01:46.917000,0 days 00:01:44.609000,0 days 00:01:44.685000,0 days 00:01:48.573750,0 days 00:01:46.132600,0 days 00:01:46.117500,0,25.91111111111111,42.58888888888889,2.7,1.7111111111111112,0,23.95555555555556,33.544444444444444,2.0,1.4444444444444444,0,27.03,46.260000000000005,1.8,1.31,0,24.866666666666664,35.35,1.5,0.85,0,25.41764705882353,47.1,2.9,1.5647058823529412,13.0,0 days 00:01:43.585000,0 days 00:00:36.517000,0 days 00:00:42.068000,0 days 00:00:25,218.0,227.0,340.0,13,10,5,0,0,0
bottas,alfa,8,Azerbaijan Grand Prix,2022,0 days 00:01:48.078000,0 days 00:01:45.115000,0 days 00:01:45.574000,0 days 00:01:48.815200,0 days 00:01:46.020500,0 days 00:01:46.817500,0,25.91111111111111,42.58888888888889,2.7,1.7111111111111112,0,23.95555555555556,33.544444444444444,2.0,1.4444444444444444,0,27.03,46.260000000000005,1.8,1.31,0,24.866666666666664,35.35,1.5,0.85,0,25.41764705882353,47.1,2.9,1.5647058823529412,15.0,0 days 00:01:44.444000,0 days 00:00:36.838000,0 days 00:00:42.121000,0 days 00:00:25.485000,225.0,223.0,322.0,15,11,7,0,0,0
albon,williams,8,Azerbaijan Grand Prix,2022,0 days 00:01:48.419000,0 days 00:01:46.397000,0 days 00:01:45.479000,0 days 00:01:49.130333333,0 days 00:01:46.980250,0 days 00:01:46.888600,0,25.91111111111111,42.58888888888889,2.7,1.7111111111111112,0,23.95555555555556,33.544444444444444,2.0,1.4444444444444444,0,27.03,46.260000000000005,1.8,1.31,0,24.866666666666664,35.35,1.5,0.85,0,25.41764705882353,47.1,2.9,1.5647058823529412,17.0,0 days 00:01:44.719000,0 days 00:00:36.929000,0 days 00:00:42.325000,0 days 00:00:25.465000,210.0,237.0,336.0,17,12,5,0,0,0
tsunoda,alphatauri,8,Azerbaijan Grand Prix,2022,0 days 00:01:46.696000,0 days 00:01:44.567000,0 days 00:01:44.964000,0 days 00:01:48.013142857,0 days 00:01:45.417600,0 days 00:01:46.330333333,0,25.91111111111111,42.58888888888889,2.7,1.7111111111111112,0,23.95555555555556,33.544444444444444,2.0,1.4444444444444444,0,27.03,46.260000000000005,1.8,1.31,0,24.866666666666664,35.35,1.5,0.85,0,25.41764705882353,47.1,2.9,1.5647058823529412,8.0,0 days 00:01:43.056000,0 days 00:00:36.205000,0 days 00:00:41.519000,0 days 00:00:25.332000,222.0,237.0,333.0,8,13,7,0,0,0
