driver_id,constructor_id,race_id,race_name,season,qual_position,qual_time,sect1,sect2,sect3,speed1,speed2,speedfl
kevin_magnussen,haas,19,United States Grand Prix,2022,16.0,0 days 00:01:36.949000,0 days 00:00:26.438000,0 days 00:00:38.758000,0 days 00:00:31.753000,228.0,187.0,207.0
ricciardo,mclaren,19,United States Grand Prix,2022,17.0,0 days 00:01:37.046000,0 days 00:00:26.202000,0 days 00:00:39.208000,0 days 00:00:31.636000,227.0,191.0,209.0
ocon,alpine,19,United States Grand Prix,2022,18.0,0 days 00:01:37.068000,0 days 00:00:26.144000,0 days 00:00:39.279000,0 days 00:00:31.645000,231.0,190.0,208.0
max_verstappen,red_bull,20,Mexico City Grand Prix,2022,1.0,0 days 00:01:17.775000,0 days 00:00:27.490000,0 days 00:00:30.244000,0 days 00:00:20.041000,314.0,295.0,252.0
russell,mercedes,20,Mexico City Grand Prix,2022,2.0,0 days 00:01:18.079000,0 days 00:00:27.718000,0 days 00:00:30.138000,0 days 00:00:20.223000,313.0,295.0,252.0
hamilton,mercedes,20,Mexico City Grand Prix,2022,3.0,0 days 00:01:18.084000,0 days 00:00:27.715000,0 days 00:00:30.069000,0 days 00:00:20.300000,311.0,293.0,250.0
perez,red_bull,20,Mexico City Grand Prix,2022,4.0,0 days 00:01:18.128000,0 days 00:00:27.585000,0 days 00:00:30.283000,0 days 00:00:20.260000,313.0,296.0,253.0
sainz,ferrari,20,Mexico City Grand Prix,2022,5.0,0 days 00:01:18.351000,0 days 00:00:27.662000,0 days 00:00:30.479000,0 days 00:00:20.210000,312.0,291.0,250.0
bottas,alfa,20,Mexico City Grand Prix,2022,6.0,0 days 00:01:18.401000,0 days 00:00:27.667000,0 days 00:00:30.338000,0 days 00:00:20.396000,312.0,293.0,251.0
leclerc,ferrari,20,Mexico City Grand Prix,2022,7.0,0 days 00:01:18.555000,0 days 00:00:27.943000,0 days 00:00:30.330000,0 days 00:00:20.282000,308.0,283.0,249.0
norris,mclaren,20,Mexico City Grand Prix,2022,8.0,0 days 00:01:18.721000,0 days 00:00:27.767000,0 days 00:00:30.544000,0 days 00:00:20.410000,310.0,294.0,247.0
alonso,alpine,20,Mexico City Grand Prix,2022,9.0,0 days 00:01:18.939000,0 days 00:00:28.049000,0 days 00:00:30.393000,0 days 00:00:20.497000,311.0,292.0,247.0
ocon,alpine,20,Mexico City Grand Prix,2022,10.0,0 days 00:01:19.010000,0 days 00:00:27.966000,0 days 00:00:30.574000,0 days 00:00:20.470000,311.0,292.0,249.0
ricciardo,mclaren,20,Mexico City Grand Prix,2022,11.0,0 days 00:01:19.325000,0 days 00:00:27.867000,0 days 00:00:30.954000,0 days 00:00:20.504000,312.0,291.0,249.0
zhou,alfa,20,Mexico City Grand Prix,2022,12.0,0 days 00:01:19.476000,0 days 00:00:28.119000,0 days 00:00:30.864000,0 days 00:00:20.493000,310.0,291.0,249.0
tsunoda,alphatauri,20,Mexico City Grand Prix,2022,13.0,0 days 00:01:19.589000,0 days 00:00:27.960000,0 days 00:00:30.860000,0 days 00:00:20.769000,313.0,295.0,252.0
gasly,alphatauri,20,Mexico City Grand Prix,2022,14.0,0 days 00:01:19.672000,0 days 00:00:27.929000,0 days 00:00:30.971000,0 days 00:00:20.772000,312.0,292.0,252.0
kevin_magnussen,haas,20,Mexico City Grand Prix,2022,15.0,0 days 00:01:19.833000,0 days 00:00:28.004000,0 days 00:00:31.144000,0 days 00:00:20.685000,312.0,292.0,249.0
stroll,aston_martin,20,Mexico City Grand Prix,2022,18.0,0 days 00:01:20.520000,0 days 00:00:28.298000,0 days 00:00:31.189000,0 days 00:00:21.033000,310.0,290.0,249.0
albon,williams,20,Mexico City Grand Prix,2022,19.0,0 days 00:01:20.859000,0 days 00:00:27.963000,0 days 00:00:31.907000,0 days 00:00:20.989000,313.0,290.0,249.0
kevin_magnussen,haas,21,São Paulo Grand Prix,2022,1.0,0 days 00:01:11.674000,0 days 00:00:18.166000,0 days 00:00:36.152000,0 days 00:00:17.092000,320.0,260.0,318.0
max_verstappen,red_bull,21,São Paulo Grand Prix,2022,2.0,0 days 00:01:11.877000,0 days 00:00:18.093000,0 days 00:00:35.772000,0 days 00:00:17.016000,325.0,263.0,326.0
russell,mercedes,21,São Paulo Grand Prix,2022,3.0,0 days 00:01:12.059000,0 days 00:00:18.293000,0 days 00:00:36.092000,0 days 00:00:16.933000,317.0,259.0,319.0
norris,mclaren,21,São Paulo Grand Prix,2022,4.0,0 days 00:01:12.263000,0 days 00:00:18.274000,0 days 00:00:36.066000,0 days 00:00:17.037000,322.0,260.0,319.0
sainz,ferrari,21,São Paulo Grand Prix,2022,5.0,0 days 00:01:12.357000,0 days 00:00:18.087000,0 days 00:00:35.787000,0 days 00:00:17.016000,320.0,260.0,320.0
ocon,alpine,21,São Paulo Grand Prix,2022,6.0,0 days 00:01:12.425000,0 days 00:00:18.394000,0 days 00:00:36.100000,0 days 00:00:17.093000,322.0,259.0,321.0
alonso,alpine,21,São Paulo Grand Prix,2022,7.0,0 days 00:01:12.504000,0 days 00:00:18.224000,0 days 00:00:36.136000,0 days 00:00:17.034000,321.0,260.0,329.0
hamilton,mercedes,21,São Paulo Grand Prix,2022,8.0,0 days 00:01:12.611000,0 days 00:00:18.328000,0 days 00:00:36.173000,0 days 00:00:17.038000,317.0,260.0,317.0
perez,red_bull,21,São Paulo Grand Prix,2022,9.0,0 days 00:01:15.601000,0 days 00:00:18.222000,0 days 00:00:36.255000,0 days 00:00:16.979000,325.0,260.0,327.0
leclerc,ferrari,21,São Paulo Grand Prix,2022,10.0,,0 days 00:00:18.381000,0 days 00:00:35.591000,0 days 00:00:16.978000,320.0,266.0,320.0
albon,williams,21,São Paulo Grand Prix,2022,11.0,0 days 00:01:11.631000,0 days 00:00:18.421000,0 days 00:00:36.316000,0 days 00:00:16.894000,325.0,254.0,329.0
gasly,alphatauri,21,São Paulo Grand Prix,2022,12.0,0 days 00:01:11.675000,0 days 00:00:18.281000,0 days 00:00:36.531000,0 days 00:00:16.863000,323.0,261.0,322.0
ricciardo,mclaren,21,São Paulo Grand Prix,2022,14.0,0 days 00:01:12.140000,0 days 00:00:18.388000,0 days 00:00:36.607000,0 days 00:00:17.145000,319.0,256.0,319.0
stroll,aston_martin,21,São Paulo Grand Prix,2022,15.0,0 days 00:01:12.210000,0 days 00:00:18.412000,0 days 00:00:36.585000,0 days 00:00:17.213000,316.0,259.0,317.0
zhou,alfa,21,São Paulo Grand Prix,2022,17.0,0 days 00:01:15.197000,0 days 00:00:19.430000,0 days 00:00:38.004000,0 days 00:00:17.763000,303.0,255.0,299.0
bottas,alfa,21,São Paulo Grand Prix,2022,18.0,0 days 00:01:15.486000,0 days 00:00:19.029000,0 days 00:00:38.574000,0 days 00:00:17.883000,293.0,249.0,299.0
tsunoda,alphatauri,21,São Paulo Grand Prix,2022,19.0,0 days 00:01:16.264000,0 days 00:00:19.316000,0 days 00:00:39.221000,0 days 00:00:17.727000,304.0,244.0,300.0
max_verstappen,red_bull,22,Abu Dhabi Grand Prix,2022,1.0,0 days 00:01:23.824000,0 days 00:00:17.287000,0 days 00:00:36.056000,0 days 00:00:30.481000,290.0,323.0,220.0
perez,red_bull,22,Abu Dhabi Grand Prix,2022,2.0,0 days 00:01:24.052000,0 days 00:00:17.343000,0 days 00:00:35.993000,0 days 00:00:30.716000,291.0,325.0,217.0
leclerc,ferrari,22,Abu Dhabi Grand Prix,2022,3.0,0 days 00:01:24.092000,0 days 00:00:17.298000,0 days 00:00:36.318000,0 days 00:00:30.476000,291.0,318.0,220.0
sainz,ferrari,22,Abu Dhabi Grand Prix,2022,4.0,0 days 00:01:24.242000,0 days 00:00:17.307000,0 days 00:00:36.289000,0 days 00:00:30.646000,290.0,321.0,219.0
hamilton,mercedes,22,Abu Dhabi Grand Prix,2022,5.0,0 days 00:01:24.508000,0 days 00:00:17.220000,0 days 00:00:36.471000,0 days 00:00:30.817000,287.0,315.0,220.0
russell,mercedes,22,Abu Dhabi Grand Prix,2022,6.0,0 days 00:01:24.511000,0 days 00:00:17.390000,0 days 00:00:36.510000,0 days 00:00:30.611000,286.0,319.0,220.0
norris,mclaren,22,Abu Dhabi Grand Prix,2022,7.0,0 days 00:01:24.769000,0 days 00:00:17.421000,0 days 00:00:36.498000,0 days 00:00:30.850000,286.0,319.0,217.0
ocon,alpine,22,Abu Dhabi Grand Prix,2022,8.0,0 days 00:01:24.830000,0 days 00:00:17.468000,0 days 00:00:36.490000,0 days 00:00:30.872000,289.0,318.0,219.0
ricciardo,mclaren,22,Abu Dhabi Grand Prix,2022,10.0,0 days 00:01:25.045000,0 days 00:00:17.485000,0 days 00:00:36.666000,0 days 00:00:30.894000,287.0,314.0,218.0
alonso,alpine,22,Abu Dhabi Grand Prix,2022,11.0,0 days 00:01:25.096000,0 days 00:00:17.321000,0 days 00:00:36.722000,0 days 00:00:31.053000,290.0,320.0,218.0
tsunoda,alphatauri,22,Abu Dhabi Grand Prix,2022,12.0,0 days 00:01:25.219000,0 days 00:00:17.466000,0 days 00:00:36.639000,0 days 00:00:31.114000,289.0,320.0,218.0
stroll,aston_martin,22,Abu Dhabi Grand Prix,2022,14.0,0 days 00:01:25.359000,0 days 00:00:17.486000,0 days 00:00:36.729000,0 days 00:00:31.144000,286.0,312.0,219.0
zhou,alfa,22,Abu Dhabi Grand Prix,2022,15.0,0 days 00:01:25.408000,0 days 00:00:17.580000,0 days 00:00:36.711000,0 days 00:00:31.117000,285.0,315.0,216.0
kevin_magnussen,haas,22,Abu Dhabi Grand Prix,2022,16.0,0 days 00:01:25.834000,0 days 00:00:17.637000,0 days 00:00:36.876000,0 days 00:00:31.321000,289.0,319.0,212.0
gasly,alphatauri,22,Abu Dhabi Grand Prix,2022,17.0,0 days 00:01:25.859000,0 days 00:00:17.559000,0 days 00:00:36.854000,0 days 00:00:31.446000,287.0,320.0,217.0
bottas,alfa,22,Abu Dhabi Grand Prix,2022,18.0,0 days 00:01:25.892000,0 days 00:00:17.808000,0 days 00:00:36.913000,0 days 00:00:31.171000,286.0,316.0,219.0
albon,williams,22,Abu Dhabi Grand Prix,2022,19.0,0 days 00:01:26.028000,0 days 00:00:17.561000,0 days 00:00:36.708000,0 days 00:00:31.759000,294.0,328.0,216.0
max_verstappen,red_bull,1,Bahrain Grand Prix,2023,1.0,0 days 00:01:29.708000,0 days 00:00:28.736000,0 days 00:00:38.514000,0 days 00:00:22.458000,241.0,271.0,288.0
perez,red_bull,1,Bahrain Grand Prix,2023,2.0,0 days 00:01:29.846000,0 days 00:00:28.723000,0 days 00:00:38.537000,0 days 00:00:22.586000,241.0,271.0,288.0
leclerc,ferrari,1,Bahrain Grand Prix,2023,3.0,0 days 00:01:30,0 days 00:00:28.825000,0 days 00:00:38.614000,0 days 00:00:22.561000,243.0,273.0,289.0
sainz,ferrari,1,Bahrain Grand Prix,2023,4.0,0 days 00:01:30.154000,0 days 00:00:28.739000,0 days 00:00:38.700000,0 days 00:00:22.715000,243.0,270.0,288.0
alonso,aston_martin,1,Bahrain Grand Prix,2023,5.0,0 days 00:01:30.336000,0 days 00:00:28.852000,0 days 00:00:38.774000,0 days 00:00:22.710000,242.0,267.0,284.0
russell,mercedes,1,Bahrain Grand Prix,2023,6.0,0 days 00:01:30.340000,0 days 00:00:28.911000,0 days 00:00:38.870000,0 days 00:00:22.559000,244.0,270.0,288.0
hamilton,mercedes,1,Bahrain Grand Prix,2023,7.0,0 days 00:01:30.384000,0 days 00:00:28.939000,0 days 00:00:38.829000,0 days 00:00:22.616000,242.0,271.0,288.0
stroll,aston_martin,1,Bahrain Grand Prix,2023,8.0,0 days 00:01:30.836000,0 days 00:00:29.033000,0 days 00:00:39.070000,0 days 00:00:22.733000,243.0,266.0,285.0
ocon,alpine,1,Bahrain Grand Prix,2023,9.0,0 days 00:01:30.984000,0 days 00:00:29.111000,0 days 00:00:39.107000,0 days 00:00:22.696000,241.0,269.0,287.0
hulkenberg,haas,1,Bahrain Grand Prix,2023,10.0,,0 days 00:00:29.042000,0 days 00:00:38.957000,0 days 00:00:22.810000,241.0,270.0,286.0
norris,mclaren,1,Bahrain Grand Prix,2023,11.0,0 days 00:01:31.381000,0 days 00:00:29.235000,0 days 00:00:39.210000,0 days 00:00:22.936000,240.0,267.0,286.0
bottas,alfa,1,Bahrain Grand Prix,2023,12.0,0 days 00:01:31.443000,0 days 00:00:29.235000,0 days 00:00:39.327000,0 days 00:00:22.881000,240.0,268.0,280.0
zhou,alfa,1,Bahrain Grand Prix,2023,13.0,0 days 00:01:31.473000,0 days 00:00:29.041000,0 days 00:00:39.427000,0 days 00:00:23.005000,240.0,267.0,286.0
tsunoda,alphatauri,1,Bahrain Grand Prix,2023,14.0,0 days 00:01:32.510000,0 days 00:00:29.242000,0 days 00:00:39.229000,0 days 00:00:22.929000,239.0,270.0,290.0
albon,williams,1,Bahrain Grand Prix,2023,15.0,,0 days 00:00:29.250000,0 days 00:00:39.224000,0 days 00:00:22.987000,241.0,274.0,291.0
sargeant,williams,1,Bahrain Grand Prix,2023,16.0,0 days 00:01:31.652000,0 days 00:00:29.352000,0 days 00:00:39.343000,0 days 00:00:22.957000,241.0,271.0,285.0
kevin_magnussen,haas,1,Bahrain Grand Prix,2023,17.0,0 days 00:01:31.892000,0 days 00:00:29.428000,0 days 00:00:39.369000,0 days 00:00:23.095000,240.0,271.0,289.0
piastri,mclaren,1,Bahrain Grand Prix,2023,18.0,0 days 00:01:32.101000,0 days 00:00:29.561000,0 days 00:00:39.454000,0 days 00:00:23.086000,241.0,268.0,285.0
gasly,alpine,1,Bahrain Grand Prix,2023,20.0,0 days 00:01:32.181000,0 days 00:00:29.330000,0 days 00:00:39.764000,0 days 00:00:23.087000,241.0,269.0,286.0
perez,red_bull,2,Saudi Arabian Grand Prix,2023,1.0,0 days 00:01:28.265000,0 days 00:00:32.139000,0 days 00:00:27.982000,0 days 00:00:28.144000,294.0,330.0,307.0
leclerc,ferrari,2,Saudi Arabian Grand Prix,2023,2.0,0 days 00:01:28.420000,0 days 00:00:32.154000,0 days 00:00:28.027000,0 days 00:00:28.239000,290.0,327.0,306.0
alonso,aston_martin,2,Saudi Arabian Grand Prix,2023,3.0,0 days 00:01:28.730000,0 days 00:00:32.171000,0 days 00:00:28.084000,0 days 00:00:28.475000,291.0,318.0,297.0
russell,mercedes,2,Saudi Arabian Grand Prix,2023,4.0,0 days 00:01:28.857000,0 days 00:00:32.231000,0 days 00:00:28.161000,0 days 00:00:28.465000,291.0,323.0,302.0
sainz,ferrari,2,Saudi Arabian Grand Prix,2023,5.0,0 days 00:01:28.931000,0 days 00:00:32.552000,0 days 00:00:28.125000,0 days 00:00:28.254000,290.0,323.0,302.0
stroll,aston_martin,2,Saudi Arabian Grand Prix,2023,6.0,0 days 00:01:28.945000,0 days 00:00:32.068000,0 days 00:00:28.137000,0 days 00:00:28.740000,293.0,317.0,295.0
ocon,alpine,2,Saudi Arabian Grand Prix,2023,7.0,0 days 00:01:29.078000,0 days 00:00:32.301000,0 days 00:00:28.300000,0 days 00:00:28.477000,289.0,319.0,302.0
hamilton,mercedes,2,Saudi Arabian Grand Prix,2023,8.0,0 days 00:01:29.223000,0 days 00:00:32.468000,0 days 00:00:28.203000,0 days 00:00:28.552000,290.0,322.0,296.0
piastri,mclaren,2,Saudi Arabian Grand Prix,2023,9.0,0 days 00:01:29.243000,0 days 00:00:32.426000,0 days 00:00:28.272000,0 days 00:00:28.545000,287.0,313.0,299.0
gasly,alpine,2,Saudi Arabian Grand Prix,2023,10.0,0 days 00:01:29.357000,0 days 00:00:32.403000,0 days 00:00:28.357000,0 days 00:00:28.597000,289.0,320.0,303.0
hulkenberg,haas,2,Saudi Arabian Grand Prix,2023,11.0,0 days 00:01:29.451000,0 days 00:00:32.657000,0 days 00:00:28.239000,0 days 00:00:28.555000,291.0,330.0,307.0
zhou,alfa,2,Saudi Arabian Grand Prix,2023,12.0,0 days 00:01:29.461000,0 days 00:00:32.628000,0 days 00:00:28.302000,0 days 00:00:28.531000,289.0,321.0,303.0
kevin_magnussen,haas,2,Saudi Arabian Grand Prix,2023,13.0,0 days 00:01:29.634000,0 days 00:00:32.673000,0 days 00:00:28.304000,0 days 00:00:28.657000,288.0,325.0,306.0
bottas,alfa,2,Saudi Arabian Grand Prix,2023,14.0,0 days 00:01:29.668000,0 days 00:00:32.591000,0 days 00:00:28.533000,0 days 00:00:28.544000,287.0,320.0,303.0
max_verstappen,red_bull,2,Saudi Arabian Grand Prix,2023,15.0,0 days 00:01:49.953000,0 days 00:00:32.268000,0 days 00:00:28.188000,0 days 00:00:28.305000,293.0,331.0,311.0
tsunoda,alphatauri,2,Saudi Arabian Grand Prix,2023,16.0,0 days 00:01:29.939000,0 days 00:00:32.665000,0 days 00:00:28.598000,0 days 00:00:28.676000,289.0,322.0,300.0
albon,williams,2,Saudi Arabian Grand Prix,2023,17.0,0 days 00:01:29.994000,0 days 00:00:32.811000,0 days 00:00:28.333000,0 days 00:00:28.850000,291.0,326.0,302.0
norris,mclaren,2,Saudi Arabian Grand Prix,2023,19.0,0 days 00:01:30.447000,0 days 00:00:32.845000,0 days 00:00:28.718000,0 days 00:00:28.884000,285.0,313.0,300.0
sargeant,williams,2,Saudi Arabian Grand Prix,2023,20.0,0 days 00:02:08.510000,0 days 00:00:48.089000,0 days 00:00:45.576000,0 days 00:00:34.845000,252.0,136.0,310.0
max_verstappen,red_bull,3,Australian Grand Prix,2023,1.0,0 days 00:01:16.732000,0 days 00:00:26.574000,0 days 00:00:17.456000,0 days 00:00:32.702000,284.0,321.0,306.0
russell,mercedes,3,Australian Grand Prix,2023,2.0,0 days 00:01:16.968000,0 days 00:00:26.638000,0 days 00:00:17.463000,0 days 00:00:32.867000,284.0,315.0,304.0
hamilton,mercedes,3,Australian Grand Prix,2023,3.0,0 days 00:01:17.104000,0 days 00:00:26.748000,0 days 00:00:17.519000,0 days 00:00:32.837000,286.0,321.0,306.0
alonso,aston_martin,3,Australian Grand Prix,2023,4.0,0 days 00:01:17.139000,0 days 00:00:26.648000,0 days 00:00:17.563000,0 days 00:00:32.928000,284.0,312.0,303.0
sainz,ferrari,3,Australian Grand Prix,2023,5.0,0 days 00:01:17.270000,0 days 00:00:26.959000,0 days 00:00:17.553000,0 days 00:00:32.758000,285.0,319.0,304.0
stroll,aston_martin,3,Australian Grand Prix,2023,6.0,0 days 00:01:17.308000,0 days 00:00:26.846000,0 days 00:00:17.601000,0 days 00:00:32.861000,281.0,312.0,302.0
leclerc,ferrari,3,Australian Grand Prix,2023,7.0,0 days 00:01:17.369000,0 days 00:00:26.851000,0 days 00:00:17.659000,0 days 00:00:32.859000,285.0,318.0,305.0
albon,williams,3,Australian Grand Prix,2023,8.0,0 days 00:01:17.609000,0 days 00:00:26.959000,0 days 00:00:17.459000,0 days 00:00:33.191000,286.0,320.0,305.0
gasly,alpine,3,Australian Grand Prix,2023,9.0,0 days 00:01:17.675000,0 days 00:00:26.963000,0 days 00:00:17.471000,0 days 00:00:33.140000,285.0,326.0,306.0
hulkenberg,haas,3,Australian Grand Prix,2023,10.0,0 days 00:01:17.735000,0 days 00:00:26.937000,0 days 00:00:17.643000,0 days 00:00:32.832000,286.0,321.0,308.0
ocon,alpine,3,Australian Grand Prix,2023,11.0,0 days 00:01:17.768000,0 days 00:00:26.987000,0 days 00:00:17.678000,0 days 00:00:33.103000,285.0,319.0,306.0
tsunoda,alphatauri,3,Australian Grand Prix,2023,12.0,0 days 00:01:18.099000,0 days 00:00:26.996000,0 days 00:00:17.860000,0 days 00:00:33.243000,282.0,314.0,300.0
norris,mclaren,3,Australian Grand Prix,2023,13.0,0 days 00:01:18.119000,0 days 00:00:27.110000,0 days 00:00:17.716000,0 days 00:00:33.293000,280.0,312.0,302.0
kevin_magnussen,haas,3,Australian Grand Prix,2023,14.0,0 days 00:01:18.129000,0 days 00:00:26.959000,0 days 00:00:17.743000,0 days 00:00:33.427000,286.0,321.0,305.0
piastri,mclaren,3,Australian Grand Prix,2023,16.0,0 days 00:01:18.517000,0 days 00:00:27.289000,0 days 00:00:17.865000,0 days 00:00:33.363000,280.0,310.0,301.0
zhou,alfa,3,Australian Grand Prix,2023,17.0,0 days 00:01:18.540000,0 days 00:00:27.348000,0 days 00:00:17.828000,0 days 00:00:33.364000,283.0,316.0,302.0
sargeant,williams,3,Australian Grand Prix,2023,18.0,0 days 00:01:18.557000,0 days 00:00:27.329000,0 days 00:00:17.552000,0 days 00:00:33.676000,286.0,322.0,306.0
bottas,alfa,3,Australian Grand Prix,2023,19.0,0 days 00:01:18.714000,0 days 00:00:27.133000,0 days 00:00:17.961000,0 days 00:00:33.620000,283.0,314.0,305.0
perez,red_bull,3,Australian Grand Prix,2023,20.0,,,,,,,
leclerc,ferrari,4,Azerbaijan Grand Prix,2023,1.0,0 days 00:01:40.203000,0 days 00:00:35.224000,0 days 00:00:40.191000,0 days 00:00:24.788000,237.0,245.0,333.0
max_verstappen,red_bull,4,Azerbaijan Grand Prix,2023,2.0,0 days 00:01:40.391000,0 days 00:00:35.277000,0 days 00:00:40.447000,0 days 00:00:24.667000,226.0,241.0,339.0
perez,red_bull,4,Azerbaijan Grand Prix,2023,3.0,0 days 00:01:40.495000,0 days 00:00:35.177000,0 days 00:00:40.554000,0 days 00:00:24.764000,238.0,250.0,338.0
sainz,ferrari,4,Azerbaijan Grand Prix,2023,4.0,0 days 00:01:41.016000,0 days 00:00:35.512000,0 days 00:00:40.689000,0 days 00:00:24.815000,224.0,243.0,332.0
hamilton,mercedes,4,Azerbaijan Grand Prix,2023,5.0,0 days 00:01:41.177000,0 days 00:00:35.702000,0 days 00:00:40.708000,0 days 00:00:24.767000,218.0,239.0,335.0
alonso,aston_martin,4,Azerbaijan Grand Prix,2023,6.0,0 days 00:01:41.253000,0 days 00:00:35.727000,0 days 00:00:40.757000,0 days 00:00:24.769000,229.0,239.0,325.0
norris,mclaren,4,Azerbaijan Grand Prix,2023,7.0,0 days 00:01:41.281000,0 days 00:00:35.461000,0 days 00:00:40.735000,0 days 00:00:25.085000,223.0,239.0,326.0
tsunoda,alphatauri,4,Azerbaijan Grand Prix,2023,8.0,0 days 00:01:41.581000,0 days 00:00:35.780000,0 days 00:00:40.906000,0 days 00:00:24.883000,225.0,232.0,335.0
stroll,aston_martin,4,Azerbaijan Grand Prix,2023,9.0,0 days 00:01:41.611000,0 days 00:00:35.838000,0 days 00:00:40.829000,0 days 00:00:24.909000,223.0,237.0,319.0
piastri,mclaren,4,Azerbaijan Grand Prix,2023,10.0,0 days 00:01:41.611000,0 days 00:00:35.737000,0 days 00:00:40.903000,0 days 00:00:24.971000,221.0,238.0,330.0
russell,mercedes,4,Azerbaijan Grand Prix,2023,11.0,0 days 00:01:41.654000,0 days 00:00:35.794000,0 days 00:00:40.933000,0 days 00:00:24.927000,228.0,240.0,331.0
ocon,alpine,4,Azerbaijan Grand Prix,2023,12.0,0 days 00:01:41.798000,0 days 00:00:35.700000,0 days 00:00:41.037000,0 days 00:00:25.061000,228.0,241.0,334.0
albon,williams,4,Azerbaijan Grand Prix,2023,13.0,0 days 00:01:41.818000,0 days 00:00:35.854000,0 days 00:00:40.976000,0 days 00:00:24.988000,224.0,232.0,334.0
bottas,alfa,4,Azerbaijan Grand Prix,2023,14.0,0 days 00:01:42.259000,0 days 00:00:35.918000,0 days 00:00:41.257000,0 days 00:00:25.084000,223.0,233.0,331.0
sargeant,williams,4,Azerbaijan Grand Prix,2023,15.0,0 days 00:01:42.395000,0 days 00:00:35.885000,0 days 00:00:41.532000,0 days 00:00:24.825000,215.0,228.0,340.0
zhou,alfa,4,Azerbaijan Grand Prix,2023,16.0,0 days 00:01:42.642000,0 days 00:00:36.052000,0 days 00:00:41.578000,0 days 00:00:25.012000,218.0,233.0,334.0
hulkenberg,haas,4,Azerbaijan Grand Prix,2023,17.0,0 days 00:01:42.755000,0 days 00:00:36.636000,0 days 00:00:41.152000,0 days 00:00:24.967000,221.0,223.0,334.0
kevin_magnussen,haas,4,Azerbaijan Grand Prix,2023,18.0,0 days 00:01:43.417000,0 days 00:00:36.390000,0 days 00:00:41.541000,0 days 00:00:25.486000,216.0,235.0,328.0
gasly,alpine,4,Azerbaijan Grand Prix,2023,19.0,0 days 00:01:44.853000,0 days 00:00:37.311000,0 days 00:00:42.427000,0 days 00:00:25.115000,203.0,235.0,331.0
perez,red_bull,5,Miami Grand Prix,2023,1.0,0 days 00:01:26.841000,0 days 00:00:28.942000,0 days 00:00:33.049000,0 days 00:00:24.850000,223.0,195.0,284.0
alonso,aston_martin,5,Miami Grand Prix,2023,2.0,0 days 00:01:27.202000,0 days 00:00:29.216000,0 days 00:00:33.125000,0 days 00:00:24.756000,224.0,195.0,282.0
sainz,ferrari,5,Miami Grand Prix,2023,3.0,0 days 00:01:27.349000,0 days 00:00:29.123000,0 days 00:00:33.113000,0 days 00:00:24.912000,225.0,195.0,282.0
kevin_magnussen,haas,5,Miami Grand Prix,2023,4.0,0 days 00:01:27.767000,0 days 00:00:29.338000,0 days 00:00:33.268000,0 days 00:00:25.067000,222.0,193.0,282.0
gasly,alpine,5,Miami Grand Prix,2023,5.0,0 days 00:01:27.786000,0 days 00:00:29.325000,0 days 00:00:33.305000,0 days 00:00:24.982000,222.0,192.0,279.0
russell,mercedes,5,Miami Grand Prix,2023,6.0,0 days 00:01:27.804000,0 days 00:00:29.439000,0 days 00:00:33.165000,0 days 00:00:25.139000,223.0,194.0,279.0
leclerc,ferrari,5,Miami Grand Prix,2023,7.0,0 days 00:01:27.861000,0 days 00:00:29.245000,0 days 00:00:32.935000,0 days 00:00:24.784000,224.0,194.0,284.0
ocon,alpine,5,Miami Grand Prix,2023,8.0,0 days 00:01:27.935000,0 days 00:00:29.288000,0 days 00:00:33.193000,0 days 00:00:24.963000,224.0,193.0,280.0
max_verstappen,red_bull,5,Miami Grand Prix,2023,9.0,,0 days 00:00:29.073000,0 days 00:00:32.956000,0 days 00:00:24.785000,225.0,194.0,284.0
bottas,alfa,5,Miami Grand Prix,2023,10.0,,0 days 00:00:29.166000,0 days 00:00:33.347000,0 days 00:00:25.051000,226.0,194.0,280.0
albon,williams,5,Miami Grand Prix,2023,11.0,0 days 00:01:27.795000,0 days 00:00:29.414000,0 days 00:00:33.399000,0 days 00:00:24.982000,224.0,194.0,283.0
hulkenberg,haas,5,Miami Grand Prix,2023,12.0,0 days 00:01:27.903000,0 days 00:00:29.653000,0 days 00:00:33.348000,0 days 00:00:24.902000,225.0,194.0,282.0
hamilton,mercedes,5,Miami Grand Prix,2023,13.0,0 days 00:01:27.975000,0 days 00:00:29.396000,0 days 00:00:33.363000,0 days 00:00:25.087000,221.0,193.0,280.0
zhou,alfa,5,Miami Grand Prix,2023,14.0,0 days 00:01:28.091000,0 days 00:00:29.408000,0 days 00:00:33.521000,0 days 00:00:25.162000,223.0,192.0,277.0
norris,mclaren,5,Miami Grand Prix,2023,16.0,0 days 00:01:28.394000,0 days 00:00:29.471000,0 days 00:00:33.652000,0 days 00:00:25.271000,224.0,193.0,278.0
tsunoda,alphatauri,5,Miami Grand Prix,2023,17.0,0 days 00:01:28.429000,0 days 00:00:29.609000,0 days 00:00:33.691000,0 days 00:00:25.129000,221.0,190.0,281.0
stroll,aston_martin,5,Miami Grand Prix,2023,18.0,0 days 00:01:28.476000,0 days 00:00:29.768000,0 days 00:00:33.756000,0 days 00:00:24.952000,221.0,193.0,281.0
piastri,mclaren,5,Miami Grand Prix,2023,19.0,0 days 00:01:28.484000,0 days 00:00:29.756000,0 days 00:00:33.681000,0 days 00:00:25.047000,219.0,194.0,281.0
